"","substanceBXH","geneSymbol","LocusLinkID","moduleColor","GS.weight","p.GS.weight","MM.brown","p.MM.brown","MM.red","p.MM.red","MM.salmon","p.MM.salmon","MM.blue","p.MM.blue","MM.black","p.MM.black","MM.turquoise","p.MM.turquoise","MM.tan","p.MM.tan","MM.yellow","p.MM.yellow","MM.midnightblue","p.MM.midnightblue","MM.cyan","p.MM.cyan","MM.lightcyan","p.MM.lightcyan","MM.grey","p.MM.grey","MM.lightgreen","p.MM.lightgreen","MM.pink","p.MM.pink","MM.greenyellow","p.MM.greenyellow","MM.purple","p.MM.purple","MM.magenta","p.MM.magenta","MM.grey60","p.MM.grey60","MM.green","p.MM.green"
"MMT00036239","MMT00036239",NA,384717,"green",0.20478209561766,0.0176191227524499,0.134183426446649,0.122169227242521,0.109367046214787,0.208416583979986,0.11769861074982,0.175606194055788,-0.0204794720368242,0.814309119319344,0.369698719214977,1.10129787705513e-05,0.197757010703933,0.0219967094056969,-0.122689912735264,0.157869235658036,-0.0896452127527016,0.30297622650862,0.626902536320916,5.35663794401814e-16,-0.0159865309445415,0.8545348212005,0.528156022683362,5.44275344038491e-11,-0.174790744523116,0.0433863878988729,-0.0379537099896939,0.663281679486233,-0.398122711692526,1.89907951617711e-06,0.0869918698608703,0.317569165871441,-0.0158833045061157,0.855463844332156,-0.0971343781534458,0.264199606029475,-0.0472753941299299,0.587523228097689,0.765800962621843,4.41804818481585e-27
"MMT00007435","MMT00007435","Opa1",74143,"green",0.201534373086531,0.0195389605417944,0.217198978574222,0.0117063682391702,0.0997869875314781,0.251314758519202,0.021549939056429,0.804791989168584,0.0457776350542184,0.599426553914479,0.325517276634954,0.00012409105004474,0.142405546182343,0.100715220635519,0.000319216606352366,0.997079286050323,-0.0538117616064698,0.536886539070359,0.792605524883738,3.78862961484578e-30,0.115734588734735,0.182974294894772,0.474007608054287,7.24637443524327e-09,-0.0130990639864996,0.880592249340226,-0.129506860197777,0.13585821980079,-0.419005955825694,4.68610086881603e-07,0.106881974179189,0.219003815088379,0.0065470299751551,0.940152550458451,-0.115635487984616,0.183351988207003,-0.0197406803699837,0.820893374828685,0.815212684785018,4.14492933038271e-33
"MMT00013033","MMT00013033","Cpeb1",12877,"green",0.199730071895774,0.0206816534211989,0.448604931737173,5.44722039419284e-08,0.272328144654461,0.00145616595077537,-0.002266940633937,0.979260594647738,0.303651763595013,0.00036152026107855,0.209011832954224,0.0153653348749943,0.296134862939113,0.000512465160663913,-0.280864789174061,0.00101184261195852,-0.0142756897383918,0.869956928066153,0.349459661797748,3.49359007826627e-05,-0.258077556150351,0.00260690982803556,0.478141731379412,5.13659950031022e-09,-0.121888915156081,0.160621501250877,-0.0961709734547532,0.268988827882397,-0.418789875304293,4.75677436576481e-07,0.0772534907621805,0.374959100169363,-0.19467381064918,0.0241955391190742,-0.104181302936256,0.230936392382048,-0.0824830721343031,0.343393719406091,0.622028518813391,1.04275527434143e-15
"MMT00026215","MMT00026215","4930485B16Rik",74958,"green",0.199522131171905,0.0208169753120694,0.395446270737163,2.25680023790616e-06,0.227523982240636,0.00819628394005019,0.0771030036723172,0.375892901725256,0.243657724617823,0.00455388652212004,0.195639046069752,0.0234877529558702,0.224351530778994,0.00915972719885036,-0.184037362200851,0.0332836766917377,-0.149581240354262,0.0845229803773741,0.402010364324953,1.47402368560041e-06,0.0423138019208425,0.627359824343331,0.380858719995055,5.63202091232708e-06,-0.101212473919003,0.244572590826024,-0.290816734695752,0.000652268010379833,-0.305902701546881,0.000325057441844284,-0.075253703865499,0.387483741598037,-0.217210233805467,0.0117019165063305,-0.0229116253563125,0.792727109885952,-0.0105480746035147,0.90372096425009,0.530617288719965,4.26696482671389e-11
"MMT00012401","MMT00012401","4932417D18Rik",269023,"green",0.198736184317751,0.0213353611633643,0.251660292765721,0.00335437181726618,0.0815989975725439,0.348608644515254,-0.0708034488679311,0.416245863749469,0.192697163631738,0.025702170817481,0.525514243206282,7.05227382516971e-11,0.54919759146094,6.36844121855804e-12,-0.36742577105423,1.25867602334965e-05,-0.09919983333843,0.254128771491396,0.370877829249168,1.02716274713494e-05,-0.254810516352517,0.0029662178095857,0.655579869623837,8.29004185145012e-18,-0.119957669607492,0.167404525149946,-0.158632776519915,0.0671433080978942,-0.565713012618703,1.06137920486552e-12,-0.121580040202975,0.161692332631929,-0.410850862962762,8.18544834260701e-07,-0.00370063664549258,0.966150511995852,-0.110685676878605,0.202950096677738,0.753740255321372,7.8496894393208e-26
"MMT00077157","MMT00077157","Bzw2",66912,"green",-0.198189562521095,0.0217024146803377,-0.175886785057164,0.0420688847232393,-0.268445784800606,0.00171185258620238,-0.432028989331841,1.86433762700366e-07,-0.0319244528072749,0.714228210786277,0.644030997406718,4.68519578204298e-17,0.238048968168241,0.00561024300609074,-0.231945448970285,0.00700330499340057,-0.339631588214325,5.95236894712819e-05,0.566550829367166,9.66583109356723e-13,-0.0091167428257317,0.916734965404337,0.495564496880037,1.14444201510268e-09,-0.0245555599709097,0.778226787498623,-0.00168525756716186,0.98458143096636,-0.200486749681243,0.0201956087229813,0.0710894063037457,0.414361092710123,0.0126341563823892,0.88480045491979,-0.0194482667652785,0.823502899560272,0.0844136526422914,0.332178013622204,0.699751123602143,5.14962090775517e-21
"MMT00011731","MMT00011731","2310058J06Rik",97064,"green",0.195692064190322,0.0234493960182254,0.282296251923307,0.00095084724577339,0.107569497099433,0.21603726651603,0.00788569747078884,0.927945719181597,0.0830152511950205,0.340278415002816,0.254627055960455,0.00298766028127992,0.571035229411898,5.83182552179747e-13,-0.269138541937366,0.00166343172123646,0.162484585812249,0.0606884184633347,0.350670276560641,3.26760659297624e-05,-0.359319899718588,2.01025367779028e-05,0.566134023991686,1.01266821903189e-12,-0.180533247899379,0.0368494229667856,-0.189526811499881,0.0282860440165569,-0.757701651813247,3.10792475801909e-26,0.00706053041268682,0.935468323691488,-0.357718056650517,2.20184120810568e-05,-0.030427695384911,0.727084058558158,-0.192772696330901,0.0256431580455674,0.765982335656039,4.22539626779671e-27
"MMT00037414","MMT00037414","Nedd4",17999,"green",0.195593482739124,0.023520759584362,0.229737829516874,0.00757817584595781,0.142389362160564,0.100754323150811,0.0668115236728439,0.443074880691828,0.0866376060873908,0.31955145993767,0.433163483580518,1.71732521257355e-07,0.173628401161945,0.0448210636227234,-0.109161873786209,0.209276538996787,-0.16334624489092,0.0593163363451549,0.774405231308292,5.09243910078676e-28,0.0762609345419588,0.381144252627254,0.536198185867965,2.43932241797486e-11,-0.0749007324665517,0.389720287191888,-0.0924967017022141,0.287792757397907,-0.374022620132315,8.51800246781332e-06,0.059059649201056,0.49786560740562,-0.0753678207831974,0.386762316516944,-0.0258585637084876,0.766787364631844,0.0094225126260429,0.913952862700994,0.858415250085763,4.33005175443116e-40
"MMT00070974","MMT00070974","Dbt",13171,"green",-0.195037428902931,0.0239267886273835,-0.270280329344603,0.00158633746434051,-0.285775509142642,0.000816368053191659,-0.270321119680823,0.00158364443065911,-0.205451010633311,0.017244673170665,0.545675970449572,9.21536374331674e-12,0.149221238360255,0.0852823906142459,-0.16893673750902,0.0510199600103352,-0.245931556977468,0.00417905524656763,0.521754503065035,1.01575905097448e-10,-0.102429426920473,0.238916894946893,0.384040285903041,4.63077008728719e-06,-0.0472879326611182,0.587424036997257,-0.110287560800421,0.204589525047232,-0.178100233092779,0.0395100777542854,0.109736234817789,0.206875558769209,0.22143463530271,0.0101323564757906,-0.12009890895833,0.166901359550393,0.087663975329115,0.313830327244856,0.641603554358982,6.67971308047716e-17
"MMT00025271","MMT00025271","Mef2c",17260,"green",0.192636592573156,0.0257495781022385,0.440527955528857,1.00023302445023e-07,0.226094508660386,0.00861871006118639,0.116108394595046,0.18155477419009,0.280310210379017,0.00103642058342373,0.228631032540395,0.00788183080811834,0.279799076260252,0.00105955554920448,-0.184904983066714,0.0324473253756725,-0.0144195734011071,0.868657942725593,0.571684648830923,5.41690210464155e-13,-0.136274798253249,0.116403580852645,0.469247417635925,1.07092993612113e-08,-0.18419094942041,0.0331343102933541,-0.160249245836599,0.0643694624993172,-0.489761774686384,1.90476417462093e-09,0.22550638696099,0.00879801889833983,-0.153274240592291,0.0770411415921358,-0.126345881031958,0.145754156880569,-0.0941460114025391,0.27924628929895,0.781259723641869,8.49740250461318e-29
"MMT00064144","MMT00064144","Npc1",18145,"green",-0.188786190713059,0.0289205692547902,-0.0582472535263509,0.503807012221061,-0.221972284827146,0.00994652617771413,-0.0979623868367914,0.260130173190062,-0.127767355997462,0.14123854397007,0.471195733668995,9.13358398914332e-09,0.550696462475504,5.43451311667725e-12,-0.174478882760011,0.0437675005028983,0.0611563121287053,0.482703769480094,0.447105042127336,6.10526310223083e-08,-0.208790418227958,0.0154767674711009,0.511041641790609,2.80431656721094e-10,-0.143442418785412,0.0982348362657354,-0.0317159111529098,0.716014698650014,-0.666232798060811,1.56700134828648e-18,0.0348068744414164,0.689698007387226,-0.284862650998006,0.000849851805713361,-0.0340454233591754,0.696148152348341,-0.0394377797924434,0.650963294890981,0.733877336265583,6.35459673843163e-24
"MMT00030627","MMT00030627","Brd4",57261,"green",-0.188167300860904,0.0294600538957506,-0.112807218807479,0.194373036016298,-0.233827935161769,0.00654403665657085,-0.244296152729646,0.00444571748543095,-0.0254056044137566,0.770758461622785,0.379186079374334,6.23736788736592e-06,0.755988195863109,4.65005920192541e-26,-0.387340048359205,3.77172879588277e-06,0.154494439146922,0.0746897585959935,0.157785459551299,0.0686356975451132,-0.570202539359699,6.40916199654945e-13,0.584544808096463,1.21414488428772e-13,-0.286012728455057,0.000807867164312986,-0.103365034531783,0.234631213822059,-0.762370055075002,1.01916729488753e-26,-0.00166259562102565,0.984788742092252,-0.40045804384287,1.6315838553352e-06,-0.0677153199271609,0.436916515802133,-0.155715324628348,0.0723953990085715,0.712313146286105,4.9009341253982e-22
"MMT00074104","MMT00074104","Btbd7",238386,"green",-0.187446930111958,0.0300987539095687,-0.169082832720279,0.0508167456986617,-0.230555753034857,0.00736048333302827,-0.220330639403501,0.0105235401822063,-0.0324533851379324,0.709704030269207,0.407435309280975,1.02946229709603e-06,0.641898841511815,6.39873933910797e-17,-0.397763999647313,1.94368713941789e-06,-0.0509793651922635,0.558560704986487,0.306760452822566,0.00031208155554182,-0.32737997711423,0.000112853974758798,0.658133095474676,5.59523154740023e-18,-0.356159528457084,2.40463378144973e-05,-0.0535262230793856,0.539052455343512,-0.606357310762862,8.22281387540374e-15,0.0554012264771187,0.524909474105233,-0.301139336744198,0.00040666234433564,-0.00825243303485614,0.924604390740825,0.0663656713464637,0.446130841906047,0.763808427813362,7.19125727884237e-27
"MMT00042488","MMT00042488","Sfrs5",20384,"green",-0.184901005777468,0.0324511183319591,-0.241792582494955,0.00488352488439958,-0.233906827239746,0.00652538805054583,-0.0515965871899015,0.553801965336874,-0.151947579998516,0.0796649774483351,-0.177971212959253,0.0396555577753799,-0.245339139549311,0.00427394846588164,0.184151754866675,0.033172373718118,-0.0990662002641537,0.254772241850461,-0.323676539023965,0.000136212723483038,0.350012104502778,3.38870506722351e-05,-0.415268985335563,6.06183291724692e-07,0.0531877773488989,0.54162528630137,0.076282954539582,0.381006366120294,0.380449073828018,5.77491296039417e-06,-0.156651631911891,0.070674765036899,0.228779241598628,0.00784055392261679,-0.0232799672761276,0.789471791510865,0.190555722477139,0.0274242340209537,-0.62899709059947,4.00872135478372e-16
"MMT00011790","MMT00011790","Carkl",74637,"green",-0.184597164943861,0.0327419893368303,-0.167920942582869,0.0524515776462829,-0.315069808518769,0.000208965793190892,-0.245097306723933,0.00431323716192836,-0.143203065056833,0.0988030871838884,0.595196406211704,3.34434173303015e-14,0.685216625123822,6.75258889958702e-20,-0.476303544023789,5.98920813195523e-09,-0.12870601191042,0.13831549735276,0.33517978172457,7.53346926139959e-05,-0.365102485173598,1.4413074206188e-05,0.792091618698114,4.38002484823196e-30,-0.226204443981534,0.00858555313277975,-0.0337246982315031,0.698871518530124,-0.620394724922308,1.30025495299942e-15,-0.0396644851590304,0.649089711555774,-0.357667940786442,2.20810381406242e-05,-0.065058064108394,0.455161538696003,-0.116329035004015,0.180720697120365,0.822002594065521,4.44581186399687e-34
"MMT00042003","MMT00042003","Hmgb1",15289,"green",-0.182734133954978,0.0345741621315936,-0.204823904015077,0.0175955142570788,-0.227398753569331,0.00823254420937812,-0.170538463676099,0.0488283741324842,-0.184901833471405,0.0324503289677026,0.606188902433517,8.40217001903573e-15,0.45251975813677,4.03432926094558e-08,-0.368150468342398,1.20632990097892e-05,-0.22883020349734,0.00782640509990119,0.395019875528045,2.3193880845103e-06,-0.269517345558309,0.00163748491086037,0.604929216084927,9.86986374005149e-15,-0.147654670621462,0.0886507155678183,-0.0700675391499986,0.421119249311349,-0.40836996907869,9.6710429016684e-07,-0.04279832402556,0.623419356098326,-0.0858358636316037,0.324067118156453,-0.0501848304259239,0.564715282248186,-0.161297581124087,0.0626210428754238,0.74887442962951,2.39215955246382e-25
"MMT00082651","MMT00082651","C330017I15Rik",78697,"green",-0.179729417522587,0.0377112598542481,-0.118054739802549,0.174293933206081,-0.030462109045926,0.726787604171831,-0.255533695475237,0.00288303959712233,0.0802151311516882,0.356871000068049,-0.162423846347761,0.0607861112240424,-0.381022339295582,5.5758879222735e-06,-0.00748528654832793,0.931595296719375,-0.333546092954822,8.20633116983243e-05,-0.492579692819798,1.4890697626846e-09,0.124393190506375,0.152134315702739,-0.404808600729283,1.22584583294601e-06,0.164524150194611,0.0574819466048428,0.072488760534774,0.405210047886478,0.68131266571603,1.31430479240659e-19,-0.0937760841340131,0.281148191578915,0.22281024295924,0.00966288086138977,0.00440789224020395,0.959686298122297,0.101031790355789,0.245420159371038,-0.669739005772852,8.92101779847998e-19
"MMT00054945","MMT00054945","Ches1",71375,"green",-0.179396969090371,0.0380726217037612,-0.21479742778219,0.0126908793547911,-0.27781278862503,0.00115401303012016,-0.313010903080831,0.000231053838706028,-0.0930770166387221,0.284765982661845,0.693761703421607,1.51486306205075e-20,0.470616649616131,9.57701868210168e-09,-0.463707776286779,1.67473774959907e-08,-0.553992596270106,3.82380139040819e-12,0.491326106223025,1.66188980997815e-09,0.134681576330061,0.120776264751484,0.750432003863046,1.67916324237775e-25,-0.0799666788321422,0.358367190772609,0.0146747545882837,0.866355024432893,-0.291651049549221,0.000628237403037779,-0.101038558574944,0.24538837365948,-0.309181686665906,0.000277994805453367,-0.00361608015270612,0.966923501580415,0.0932876764075254,0.283672521000973,0.735821974859357,4.20608212974842e-24
"MMT00041757","MMT00041757","BC005662",210992,"green",0.175596222936487,0.0424148539189543,0.43426125030612,1.58566435153672e-07,0.218204029540341,0.0113146507735901,-0.073526813950715,0.398499533871373,0.495847035803156,1.11613109454594e-09,0.258483683931314,0.00256510905425431,0.454348165598092,3.50189987329697e-08,-0.307863064071361,0.000296105490650128,-0.0470907164299083,0.5889850820488,0.373375173630593,8.85411775230364e-06,-0.217540718947646,0.0115718612321025,0.54843366072981,6.90246434651368e-12,-0.0744473526736791,0.392604413769223,-0.160104510234737,0.0646139530977146,-0.540115339237243,1.63735031618399e-11,-0.122710694344206,0.157798302071016,-0.431860206072375,1.88721127042646e-07,-0.0701725621302562,0.420421741873857,-0.162568908034904,0.0605530086772684,0.710426138005463,7.03379070027697e-22
"MMT00053515","MMT00053515","6530403A03Rik",67797,"green",-0.175213754275947,0.0428738791679709,-0.138160471860345,0.111388263757339,-0.143260450150737,0.0986666130830555,-0.127876321615409,0.140896828186969,-0.0059931544201941,0.945207375912791,0.666463534909321,1.51032571148815e-18,0.335591352006915,7.37228435667661e-05,-0.404629710275535,1.24044189311431e-06,-0.392574803745879,2.71131575492075e-06,0.455160375404677,3.28763032835885e-08,-0.187179149875731,0.0303391558927105,0.568906251054984,7.41983804443579e-13,-0.0938610926517911,0.280710371044233,0.0312820190454019,0.71973658786567,-0.239891878416905,0.00524124267734462,-0.00246632423205227,0.977436968827033,-0.0204569277837193,0.814509848892023,0.0257368432528308,0.767853898595538,-0.0591620682773503,0.497119197553733,0.744735163325406,6.05085775086996e-25
"MMT00009359","MMT00009359","Mnab",319817,"green",-0.174509721493175,0.0437296897472101,-0.124767133578145,0.150896510007977,-0.240622400713761,0.00510107731234427,-0.279360209969145,0.00107979533780606,-0.0330214471742511,0.704856403901225,0.384024037319748,4.63542588673703e-06,0.764431402198013,6.17845175042026e-27,-0.507400738328477,3.92884796111694e-10,0.0295823455731821,0.734378857066325,0.128572226243512,0.138729277259601,-0.590726401603308,5.77830105660907e-14,0.65273801507176,1.27841531369157e-17,-0.253268357462514,0.00315086364605435,-0.0998926914535189,0.250810450479247,-0.710419876374858,7.04219467810156e-22,0.0257777018389846,0.767495840610122,-0.359545373641727,1.98458131819939e-05,-0.0583464482120365,0.503079580683099,-0.184146884534389,0.0331771060788148,0.746515009330656,4.06888580460874e-25
